supplier_id,supplier_name,event_date,expected_delivery,actual_delivery,delay_days,quantity_delivered,material_category
SUP0144,Donaldson and Sons,2025-12-03,2025-10-04,2025-12-03,0,93,Cutting
SUP0144,Donaldson and Sons,2026-04-01,2026-02-02,2026-04-01,0,86,Cutting
SUP0144,Donaldson and Sons,2025-02-27,2025-01-17,2025-02-27,0,91,Cutting
SUP0144,Donaldson and Sons,2025-11-18,2025-09-21,2025-11-18,0,89,Cutting
SUP0144,Donaldson and Sons,2026-01-22,2025-11-28,2026-01-22,0,96,Cutting
SUP0144,Donaldson and Sons,2025-06-15,2025-05-13,2025-06-15,0,87,Cutting
SUP0144,Donaldson and Sons,2025-08-11,2025-06-30,2025-08-11,0,90,Cutting
SUP0144,Donaldson and Sons,2026-03-08,2026-01-19,2026-03-08,0,93,Cutting
SUP0144,Donaldson and Sons,2025-09-17,2025-08-13,2025-09-23,6,86,Cutting
SUP0144,Donaldson and Sons,2024-11-03,2024-09-30,2024-11-03,0,94,Cutting
SUP0144,Donaldson and Sons,2025-06-27,2025-05-18,2025-06-27,0,82,Cutting
SUP0144,Donaldson and Sons,2025-12-31,2025-11-23,2026-01-23,23,89,Cutting
SUP0144,Donaldson and Sons,2025-11-22,2025-10-07,2025-11-22,0,81,Cutting
SUP0145,Noble and Sons,2026-03-14,2026-01-19,2026-03-22,8,95,Cutting
SUP0145,Noble and Sons,2025-02-24,2025-01-12,2025-02-24,0,81,Cutting
SUP0145,Noble and Sons,2024-10-20,2024-08-29,2024-10-20,0,84,Cutting
SUP0145,Noble and Sons,2025-01-23,2024-11-30,2025-01-25,2,86,Cutting
SUP0145,Noble and Sons,2026-02-07,2025-12-23,2026-02-19,12,92,Cutting
SUP0145,Noble and Sons,2025-02-21,2024-12-25,2025-02-21,0,80,Cutting
SUP0145,Noble and Sons,2025-03-05,2025-01-30,2025-03-05,0,82,Cutting
SUP0145,Noble and Sons,2025-05-11,2025-03-12,2025-05-11,0,83,Cutting
SUP0145,Noble and Sons,2025-10-07,2025-08-14,2025-10-07,0,90,Cutting
SUP0145,Noble and Sons,2025-04-05,2025-03-05,2025-04-22,17,97,Cutting
SUP0145,Noble and Sons,2025-09-29,2025-08-17,2025-09-29,0,95,Cutting
SUP0145,Noble and Sons,2024-11-24,2024-10-12,2024-12-15,21,84,Cutting
SUP0145,Noble and Sons,2025-09-01,2025-07-17,2025-09-11,10,81,Cutting
SUP0145,Noble and Sons,2025-12-07,2025-10-31,2025-12-07,0,97,Cutting
SUP0145,Noble and Sons,2026-03-30,2026-02-03,2026-03-30,0,94,Cutting
SUP0145,Noble and Sons,2025-09-18,2025-08-09,2025-09-18,0,95,Cutting
SUP0145,Noble and Sons,2025-11-16,2025-10-04,2025-11-16,0,87,Cutting
SUP0145,Noble and Sons,2025-03-17,2025-01-27,2025-03-17,0,81,Cutting
SUP0145,Noble and Sons,2025-12-21,2025-10-31,2025-12-21,0,80,Cutting
SUP0145,Noble and Sons,2026-02-15,2025-12-31,2026-02-15,0,98,Cutting
SUP0145,Noble and Sons,2026-01-28,2025-12-04,2026-01-28,0,98,Cutting
SUP0145,Noble and Sons,2025-09-30,2025-08-02,2025-09-30,0,94,Cutting
SUP0145,Noble and Sons,2025-07-17,2025-05-30,2025-07-30,13,99,Cutting
SUP0145,Noble and Sons,2025-01-29,2024-12-06,2025-01-29,0,92,Cutting
SUP0145,Noble and Sons,2025-06-05,2025-04-10,2025-06-05,0,99,Cutting
SUP0145,Noble and Sons,2024-12-23,2024-11-21,2025-01-02,10,84,Cutting
SUP0145,Noble and Sons,2025-03-26,2025-02-06,2025-03-26,0,98,Cutting
SUP0145,Noble and Sons,2025-07-24,2025-06-20,2025-07-24,0,83,Cutting
SUP0146,"Lyons, Young and Rios",2026-03-14,2026-01-19,2026-03-14,0,89,Weaving
SUP0146,"Lyons, Young and Rios",2025-09-17,2025-07-19,2025-09-17,0,86,Weaving
SUP0146,"Lyons, Young and Rios",2025-12-15,2025-11-10,2026-01-10,26,87,Weaving
SUP0146,"Lyons, Young and Rios",2025-06-07,2025-04-14,2025-06-07,0,93,Weaving
SUP0146,"Lyons, Young and Rios",2025-02-15,2024-12-29,2025-02-15,0,81,Weaving
SUP0146,"Lyons, Young and Rios",2025-02-11,2024-12-24,2025-02-11,0,97,Weaving
SUP0146,"Lyons, Young and Rios",2024-12-06,2024-11-02,2024-12-06,0,83,Weaving
SUP0146,"Lyons, Young and Rios",2024-12-22,2024-10-29,2024-12-22,0,80,Weaving
SUP0146,"Lyons, Young and Rios",2025-01-07,2024-12-03,2025-01-07,0,89,Weaving
SUP0146,"Lyons, Young and Rios",2025-08-14,2025-06-29,2025-08-14,0,90,Weaving
SUP0146,"Lyons, Young and Rios",2025-03-30,2025-02-08,2025-03-30,0,96,Weaving
SUP0146,"Lyons, Young and Rios",2025-11-14,2025-09-24,2025-12-09,25,80,Weaving
SUP0146,"Lyons, Young and Rios",2025-06-17,2025-04-22,2025-06-17,0,91,Weaving
SUP0146,"Lyons, Young and Rios",2025-02-11,2024-12-15,2025-02-11,0,84,Weaving
SUP0146,"Lyons, Young and Rios",2025-01-15,2024-12-06,2025-01-15,0,84,Weaving
SUP0146,"Lyons, Young and Rios",2025-02-13,2024-12-27,2025-03-03,18,84,Weaving
SUP0146,"Lyons, Young and Rios",2025-01-15,2024-11-25,2025-01-15,0,97,Weaving
SUP0146,"Lyons, Young and Rios",2025-03-09,2025-01-20,2025-03-09,0,93,Weaving
SUP0146,"Lyons, Young and Rios",2026-01-20,2025-11-22,2026-01-21,1,97,Weaving
SUP0146,"Lyons, Young and Rios",2024-11-27,2024-10-03,2024-11-27,0,84,Weaving
SUP0146,"Lyons, Young and Rios",2025-09-22,2025-07-29,2025-09-22,0,98,Weaving
SUP0146,"Lyons, Young and Rios",2025-04-25,2025-02-25,2025-05-04,9,86,Weaving
SUP0146,"Lyons, Young and Rios",2025-07-05,2025-05-24,2025-07-05,0,87,Weaving
SUP0147,Perez Inc,2025-05-21,2025-03-25,2025-05-21,0,100,Raw Materials
SUP0147,Perez Inc,2026-02-22,2025-12-27,2026-02-22,0,85,Raw Materials
SUP0147,Perez Inc,2024-12-01,2024-10-08,2024-12-01,0,80,Raw Materials
SUP0147,Perez Inc,2024-10-25,2024-09-12,2024-10-25,0,92,Raw Materials
SUP0147,Perez Inc,2026-01-30,2025-12-30,2026-01-30,0,92,Raw Materials
SUP0147,Perez Inc,2024-11-05,2024-09-30,2024-11-05,0,86,Raw Materials
SUP0147,Perez Inc,2025-04-27,2025-03-02,2025-05-25,28,80,Raw Materials
SUP0147,Perez Inc,2026-02-14,2025-12-16,2026-02-14,0,96,Raw Materials
SUP0147,Perez Inc,2026-02-06,2025-12-19,2026-02-06,0,82,Raw Materials
SUP0147,Perez Inc,2025-06-08,2025-04-19,2025-06-08,0,90,Raw Materials
SUP0147,Perez Inc,2026-02-08,2025-12-26,2026-02-08,0,85,Raw Materials
SUP0147,Perez Inc,2024-10-17,2024-09-11,2024-11-01,15,100,Raw Materials
SUP0147,Perez Inc,2025-02-07,2024-12-19,2025-02-07,0,91,Raw Materials
SUP0147,Perez Inc,2025-08-22,2025-07-03,2025-08-22,0,80,Raw Materials
SUP0147,Perez Inc,2024-11-13,2024-09-30,2024-11-13,0,89,Raw Materials
SUP0147,Perez Inc,2025-02-28,2025-01-24,2025-02-28,0,94,Raw Materials
SUP0147,Perez Inc,2025-11-12,2025-09-20,2025-11-12,0,93,Raw Materials
SUP0147,Perez Inc,2025-11-22,2025-10-04,2025-11-22,0,80,Raw Materials
SUP0147,Perez Inc,2025-12-31,2025-11-08,2026-01-24,24,100,Raw Materials
SUP0147,Perez Inc,2024-12-05,2024-10-07,2024-12-05,0,81,Raw Materials
SUP0147,Perez Inc,2025-10-22,2025-09-04,2025-10-22,0,99,Raw Materials
SUP0147,Perez Inc,2026-01-26,2025-12-03,2026-01-27,1,92,Raw Materials
SUP0147,Perez Inc,2024-10-15,2024-08-25,2024-10-15,0,82,Raw Materials
SUP0147,Perez Inc,2025-09-17,2025-08-12,2025-09-17,0,87,Raw Materials
SUP0147,Perez Inc,2026-01-03,2025-11-05,2026-01-03,0,90,Raw Materials
SUP0147,Perez Inc,2025-04-03,2025-02-10,2025-04-10,7,91,Raw Materials
SUP0147,Perez Inc,2025-02-18,2025-01-16,2025-02-18,0,82,Raw Materials
SUP0147,Perez Inc,2024-12-15,2024-11-15,2024-12-15,0,85,Raw Materials
SUP0147,Perez Inc,2025-12-21,2025-11-19,2025-12-21,0,80,Raw Materials
SUP0147,Perez Inc,2025-03-12,2025-02-07,2025-03-12,0,93,Raw Materials
SUP0147,Perez Inc,2025-08-04,2025-06-09,2025-08-04,0,90,Raw Materials
SUP0147,Perez Inc,2025-11-20,2025-10-07,2025-11-20,0,98,Raw Materials
SUP0147,Perez Inc,2025-04-16,2025-03-05,2025-04-16,0,86,Raw Materials
SUP0147,Perez Inc,2025-01-01,2024-11-30,2025-01-19,18,89,Raw Materials
SUP0147,Perez Inc,2025-05-25,2025-04-17,2025-05-25,0,85,Raw Materials
SUP0147,Perez Inc,2025-05-09,2025-04-08,2025-05-09,0,92,Raw Materials
SUP0147,Perez Inc,2025-06-07,2025-04-22,2025-06-07,0,83,Raw Materials
SUP0147,Perez Inc,2025-01-18,2024-12-11,2025-01-18,0,81,Raw Materials
SUP0147,Perez Inc,2025-08-05,2025-06-22,2025-08-05,0,88,Raw Materials
SUP0147,Perez Inc,2025-12-21,2025-11-09,2025-12-21,0,83,Raw Materials
SUP0147,Perez Inc,2025-11-10,2025-09-13,2025-11-10,0,95,Raw Materials
SUP0147,Perez Inc,2024-10-26,2024-09-21,2024-10-29,3,80,Raw Materials
SUP0148,Bowen-Fuller,2025-12-31,2025-11-03,2025-12-31,0,98,Weaving
SUP0148,Bowen-Fuller,2025-09-30,2025-08-28,2025-09-30,0,88,Weaving
SUP0148,Bowen-Fuller,2024-10-20,2024-08-22,2024-10-26,6,98,Weaving
SUP0148,Bowen-Fuller,2025-04-21,2025-02-27,2025-05-17,26,99,Weaving
SUP0148,Bowen-Fuller,2025-01-11,2024-12-05,2025-02-08,28,87,Weaving
SUP0148,Bowen-Fuller,2025-07-30,2025-06-02,2025-07-30,0,96,Weaving
SUP0148,Bowen-Fuller,2025-10-05,2025-08-19,2025-10-05,0,90,Weaving
SUP0148,Bowen-Fuller,2025-02-10,2025-01-11,2025-02-10,0,98,Weaving
SUP0148,Bowen-Fuller,2024-12-30,2024-10-31,2024-12-30,0,95,Weaving
SUP0148,Bowen-Fuller,2025-01-21,2024-12-10,2025-01-21,0,83,Weaving
SUP0148,Bowen-Fuller,2024-12-26,2024-11-11,2024-12-26,0,92,Weaving
SUP0148,Bowen-Fuller,2024-11-12,2024-10-06,2024-11-29,17,84,Weaving
SUP0148,Bowen-Fuller,2026-03-20,2026-02-07,2026-04-02,13,97,Weaving
SUP0148,Bowen-Fuller,2025-11-08,2025-10-07,2025-11-08,0,85,Weaving
SUP0148,Bowen-Fuller,2025-10-02,2025-08-26,2025-10-02,0,90,Weaving
SUP0149,Hill Inc,2025-10-23,2025-09-21,2025-11-14,22,91,Sewing
SUP0149,Hill Inc,2026-03-20,2026-01-25,2026-03-20,0,94,Sewing
SUP0149,Hill Inc,2025-12-18,2025-10-28,2025-12-18,0,98,Sewing
SUP0149,Hill Inc,2025-11-02,2025-09-10,2025-11-02,0,100,Sewing
SUP0149,Hill Inc,2025-10-08,2025-09-06,2025-10-13,5,90,Sewing
SUP0149,Hill Inc,2025-02-21,2025-01-08,2025-02-23,2,97,Sewing
SUP0149,Hill Inc,2025-07-04,2025-05-28,2025-07-04,0,99,Sewing
SUP0149,Hill Inc,2025-06-13,2025-04-19,2025-06-13,0,80,Sewing
SUP0149,Hill Inc,2025-10-24,2025-09-20,2025-10-26,2,90,Sewing
SUP0149,Hill Inc,2026-03-01,2025-12-31,2026-03-01,0,87,Sewing
SUP0149,Hill Inc,2025-01-16,2024-11-24,2025-01-16,0,88,Sewing
SUP0149,Hill Inc,2024-11-01,2024-09-23,2024-11-01,0,89,Sewing
SUP0149,Hill Inc,2025-04-24,2025-02-26,2025-04-24,0,96,Sewing
SUP0149,Hill Inc,2026-01-27,2025-12-08,2026-01-27,0,91,Sewing
SUP0149,Hill Inc,2024-12-28,2024-11-08,2024-12-28,0,94,Sewing
SUP0149,Hill Inc,2026-02-27,2026-01-06,2026-02-27,0,82,Sewing
SUP0149,Hill Inc,2025-04-04,2025-02-04,2025-04-04,0,97,Sewing
SUP0149,Hill Inc,2025-02-17,2025-01-04,2025-02-17,0,86,Sewing
SUP0149,Hill Inc,2025-09-25,2025-08-26,2025-10-10,15,88,Sewing
SUP0149,Hill Inc,2025-03-11,2025-01-16,2025-03-11,0,99,Sewing
SUP0149,Hill Inc,2026-01-29,2025-12-07,2026-01-29,0,94,Sewing
SUP0149,Hill Inc,2024-11-14,2024-09-26,2024-11-14,0,92,Sewing
SUP0149,Hill Inc,2025-11-02,2025-09-06,2025-11-02,0,93,Sewing
SUP0149,Hill Inc,2024-11-03,2024-09-19,2024-11-03,0,84,Sewing
SUP0149,Hill Inc,2025-11-23,2025-10-14,2025-11-23,0,86,Sewing
SUP0149,Hill Inc,2024-11-15,2024-09-23,2024-11-15,0,100,Sewing
SUP0149,Hill Inc,2025-05-14,2025-03-24,2025-05-14,0,92,Sewing
SUP0149,Hill Inc,2025-09-26,2025-08-06,2025-09-26,0,87,Sewing
SUP0149,Hill Inc,2025-03-23,2025-02-20,2025-03-23,0,80,Sewing
SUP0149,Hill Inc,2025-03-31,2025-02-05,2025-04-13,13,99,Sewing
SUP0149,Hill Inc,2025-04-30,2025-03-10,2025-04-30,0,81,Sewing
SUP0149,Hill Inc,2026-03-04,2026-01-12,2026-03-04,0,88,Sewing
SUP0149,Hill Inc,2025-10-06,2025-08-13,2025-10-06,0,91,Sewing
SUP0149,Hill Inc,2025-07-04,2025-05-27,2025-07-04,0,96,Sewing
SUP0149,Hill Inc,2025-02-26,2025-01-13,2025-02-26,0,86,Sewing
SUP0149,Hill Inc,2025-11-12,2025-10-02,2025-12-02,20,89,Sewing
SUP0149,Hill Inc,2025-09-26,2025-08-07,2025-09-26,0,84,Sewing
SUP0149,Hill Inc,2025-07-03,2025-05-09,2025-07-03,0,87,Sewing
SUP0149,Hill Inc,2025-09-17,2025-08-01,2025-10-17,30,98,Sewing
SUP0149,Hill Inc,2025-12-20,2025-11-10,2025-12-20,0,88,Sewing
SUP0149,Hill Inc,2026-01-13,2025-11-23,2026-01-13,0,90,Sewing
SUP0149,Hill Inc,2025-09-25,2025-08-09,2025-10-19,24,95,Sewing
SUP0149,Hill Inc,2025-10-04,2025-08-06,2025-10-17,13,85,Sewing
SUP0149,Hill Inc,2025-10-11,2025-08-30,2025-10-19,8,87,Sewing
SUP0149,Hill Inc,2025-04-18,2025-03-03,2025-04-18,0,91,Sewing
SUP0149,Hill Inc,2025-12-21,2025-11-14,2026-01-07,17,83,Sewing
SUP0149,Hill Inc,2025-02-28,2025-01-18,2025-02-28,0,100,Sewing
SUP0149,Hill Inc,2024-11-19,2024-10-04,2024-11-19,0,92,Sewing
SUP0150,Porter PLC,2025-05-07,2025-04-07,2025-05-07,0,95,Raw Materials
SUP0150,Porter PLC,2025-06-14,2025-04-19,2025-06-14,0,80,Raw Materials
SUP0150,Porter PLC,2025-09-18,2025-08-10,2025-09-18,0,83,Raw Materials
SUP0150,Porter PLC,2024-10-27,2024-09-01,2024-10-27,0,83,Raw Materials
SUP0150,Porter PLC,2024-11-28,2024-10-10,2024-11-28,0,81,Raw Materials
SUP0150,Porter PLC,2025-09-13,2025-07-29,2025-09-24,11,98,Raw Materials
SUP0150,Porter PLC,2025-08-06,2025-06-29,2025-08-09,3,91,Raw Materials
SUP0150,Porter PLC,2025-09-01,2025-07-21,2025-09-01,0,90,Raw Materials
SUP0150,Porter PLC,2025-06-08,2025-04-25,2025-06-08,0,90,Raw Materials
SUP0150,Porter PLC,2025-09-09,2025-08-07,2025-09-09,0,85,Raw Materials
SUP0150,Porter PLC,2025-03-26,2025-02-05,2025-04-22,27,93,Raw Materials
SUP0150,Porter PLC,2024-12-03,2024-10-11,2024-12-20,17,83,Raw Materials
SUP0150,Porter PLC,2025-08-04,2025-06-10,2025-08-04,0,90,Raw Materials
SUP0150,Porter PLC,2026-02-17,2026-01-18,2026-02-26,9,84,Raw Materials
SUP0150,Porter PLC,2025-12-14,2025-11-05,2026-01-09,26,82,Raw Materials
SUP0150,Porter PLC,2026-02-27,2026-01-04,2026-02-27,0,94,Raw Materials
SUP0150,Porter PLC,2025-03-08,2025-01-18,2025-03-08,0,83,Raw Materials
SUP0150,Porter PLC,2024-10-15,2024-08-31,2024-10-15,0,99,Raw Materials
SUP0150,Porter PLC,2025-11-21,2025-09-28,2025-11-21,0,88,Raw Materials
SUP0150,Porter PLC,2025-03-31,2025-02-25,2025-03-31,0,96,Raw Materials
SUP0150,Porter PLC,2024-10-12,2024-08-26,2024-10-24,12,92,Raw Materials
SUP0150,Porter PLC,2025-10-20,2025-08-23,2025-10-20,0,90,Raw Materials
SUP0150,Porter PLC,2025-01-21,2024-12-09,2025-01-21,0,90,Raw Materials
SUP0150,Porter PLC,2024-11-02,2024-09-20,2024-11-17,15,97,Raw Materials
SUP0150,Porter PLC,2025-01-07,2024-11-30,2025-01-07,0,85,Raw Materials
SUP0150,Porter PLC,2025-11-14,2025-09-30,2025-11-14,0,96,Raw Materials
SUP0150,Porter PLC,2025-04-24,2025-03-02,2025-05-03,9,97,Raw Materials
SUP0150,Porter PLC,2025-04-22,2025-02-28,2025-04-22,0,91,Raw Materials
SUP0150,Porter PLC,2025-05-15,2025-03-21,2025-05-15,0,99,Raw Materials
SUP0150,Porter PLC,2025-06-14,2025-05-10,2025-06-14,0,89,Raw Materials
SUP0150,Porter PLC,2025-12-04,2025-10-05,2025-12-04,0,93,Raw Materials
SUP0150,Porter PLC,2025-04-29,2025-03-30,2025-04-29,0,80,Raw Materials
SUP0150,Porter PLC,2026-02-23,2026-01-23,2026-02-23,0,89,Raw Materials
SUP0150,Porter PLC,2025-03-19,2025-01-28,2025-03-19,0,100,Raw Materials
SUP0150,Porter PLC,2025-08-10,2025-07-09,2025-08-15,5,100,Raw Materials
SUP0150,Porter PLC,2025-12-07,2025-10-13,2025-12-07,0,90,Raw Materials
SUP0150,Porter PLC,2026-01-24,2025-12-19,2026-01-24,0,90,Raw Materials
SUP0150,Porter PLC,2024-11-28,2024-10-28,2024-11-28,0,100,Raw Materials
SUP0150,Porter PLC,2025-01-24,2024-12-08,2025-01-24,0,83,Raw Materials
SUP0150,Porter PLC,2025-06-18,2025-05-10,2025-06-18,0,96,Raw Materials
SUP0151,Livingston Group,2025-03-08,2025-01-25,2025-03-08,0,95,Finishing
SUP0151,Livingston Group,2025-11-08,2025-09-24,2025-12-01,23,87,Finishing
SUP0151,Livingston Group,2025-01-26,2024-12-13,2025-02-21,26,94,Finishing
SUP0151,Livingston Group,2025-06-09,2025-04-20,2025-06-09,0,80,Finishing
SUP0151,Livingston Group,2025-11-23,2025-10-13,2025-12-17,24,85,Finishing
SUP0151,Livingston Group,2025-03-23,2025-02-12,2025-03-23,0,82,Finishing
SUP0151,Livingston Group,2024-10-13,2024-09-07,2024-10-19,6,97,Finishing
SUP0151,Livingston Group,2025-12-17,2025-10-25,2025-12-17,0,82,Finishing
SUP0151,Livingston Group,2025-11-26,2025-10-21,2025-11-26,0,100,Finishing
SUP0151,Livingston Group,2026-03-28,2026-02-06,2026-03-28,0,82,Finishing
SUP0151,Livingston Group,2026-02-03,2025-12-23,2026-02-03,0,82,Finishing
SUP0151,Livingston Group,2024-10-19,2024-09-12,2024-10-19,0,95,Finishing
SUP0151,Livingston Group,2025-10-23,2025-09-17,2025-10-23,0,94,Finishing
SUP0151,Livingston Group,2025-04-16,2025-03-17,2025-04-16,0,95,Finishing
SUP0151,Livingston Group,2025-02-15,2024-12-31,2025-02-15,0,94,Finishing
SUP0151,Livingston Group,2025-10-05,2025-08-11,2025-10-05,0,91,Finishing
SUP0151,Livingston Group,2024-11-29,2024-10-16,2024-11-29,0,91,Finishing
SUP0151,Livingston Group,2025-07-06,2025-05-22,2025-07-06,0,84,Finishing
SUP0151,Livingston Group,2026-03-02,2026-01-21,2026-03-02,0,82,Finishing
SUP0151,Livingston Group,2024-10-28,2024-09-02,2024-11-19,22,94,Finishing
SUP0151,Livingston Group,2025-03-09,2025-01-10,2025-03-09,0,87,Finishing
SUP0151,Livingston Group,2025-12-21,2025-11-09,2025-12-21,0,85,Finishing
SUP0151,Livingston Group,2025-01-09,2024-11-10,2025-01-09,0,95,Finishing
SUP0151,Livingston Group,2025-10-07,2025-09-05,2025-10-07,0,86,Finishing
SUP0151,Livingston Group,2025-09-13,2025-07-31,2025-10-07,24,86,Finishing
SUP0151,Livingston Group,2025-09-26,2025-07-28,2025-09-27,1,90,Finishing
SUP0151,Livingston Group,2025-09-30,2025-08-26,2025-09-30,0,98,Finishing
SUP0151,Livingston Group,2025-08-28,2025-07-06,2025-08-28,0,85,Finishing
SUP0151,Livingston Group,2025-12-22,2025-10-30,2025-12-22,0,90,Finishing
SUP0151,Livingston Group,2026-01-17,2025-11-28,2026-01-17,0,97,Finishing
SUP0151,Livingston Group,2025-11-08,2025-10-02,2025-11-19,11,100,Finishing
SUP0151,Livingston Group,2025-03-28,2025-02-04,2025-04-23,26,98,Finishing
SUP0151,Livingston Group,2025-09-08,2025-07-30,2025-09-08,0,89,Finishing
SUP0151,Livingston Group,2025-07-05,2025-05-23,2025-07-05,0,100,Finishing
SUP0151,Livingston Group,2024-12-16,2024-10-24,2024-12-16,0,95,Finishing
SUP0151,Livingston Group,2025-08-23,2025-07-19,2025-09-02,10,87,Finishing
SUP0151,Livingston Group,2026-03-15,2026-01-26,2026-03-15,0,88,Finishing
SUP0151,Livingston Group,2024-11-10,2024-09-22,2024-11-10,0,83,Finishing
SUP0152,"Murphy, Willis and Hines",2025-01-02,2024-11-14,2025-01-30,28,98,Finishing
SUP0152,"Murphy, Willis and Hines",2025-01-10,2024-12-11,2025-01-10,0,85,Finishing
SUP0152,"Murphy, Willis and Hines",2025-01-09,2024-12-08,2025-01-09,0,90,Finishing
SUP0152,"Murphy, Willis and Hines",2025-07-26,2025-06-05,2025-08-10,15,96,Finishing
SUP0152,"Murphy, Willis and Hines",2024-11-11,2024-09-19,2024-11-11,0,95,Finishing
SUP0152,"Murphy, Willis and Hines",2025-05-05,2025-04-01,2025-05-05,0,97,Finishing
SUP0152,"Murphy, Willis and Hines",2024-10-20,2024-09-13,2024-10-20,0,80,Finishing
SUP0152,"Murphy, Willis and Hines",2025-12-25,2025-11-21,2026-01-07,13,81,Finishing
SUP0152,"Murphy, Willis and Hines",2025-09-24,2025-08-20,2025-09-24,0,81,Finishing
SUP0152,"Murphy, Willis and Hines",2025-07-07,2025-05-14,2025-07-07,0,99,Finishing
SUP0152,"Murphy, Willis and Hines",2024-12-14,2024-10-29,2024-12-14,0,98,Finishing
SUP0152,"Murphy, Willis and Hines",2025-01-11,2024-12-01,2025-01-11,0,91,Finishing
SUP0152,"Murphy, Willis and Hines",2024-10-25,2024-09-14,2024-10-25,0,100,Finishing
SUP0152,"Murphy, Willis and Hines",2025-02-25,2024-12-28,2025-02-25,0,81,Finishing
SUP0152,"Murphy, Willis and Hines",2025-09-10,2025-08-11,2025-09-10,0,89,Finishing
SUP0152,"Murphy, Willis and Hines",2025-08-06,2025-06-08,2025-08-06,0,82,Finishing
SUP0153,Smith and Sons,2025-05-11,2025-04-08,2025-05-11,0,91,Cutting
SUP0153,Smith and Sons,2025-10-20,2025-08-21,2025-10-20,0,98,Cutting
SUP0153,Smith and Sons,2025-12-30,2025-11-30,2026-01-20,21,98,Cutting
SUP0153,Smith and Sons,2025-10-15,2025-08-22,2025-11-03,19,91,Cutting
SUP0153,Smith and Sons,2026-03-11,2026-02-07,2026-03-11,0,95,Cutting
SUP0153,Smith and Sons,2025-06-25,2025-05-06,2025-07-12,17,86,Cutting
SUP0153,Smith and Sons,2026-02-05,2025-12-18,2026-03-07,30,80,Cutting
SUP0153,Smith and Sons,2025-02-03,2024-12-20,2025-02-03,0,98,Cutting
SUP0153,Smith and Sons,2024-11-09,2024-10-08,2024-11-09,0,83,Cutting
SUP0153,Smith and Sons,2025-11-07,2025-09-26,2025-11-07,0,84,Cutting
SUP0153,Smith and Sons,2025-10-31,2025-09-28,2025-10-31,0,83,Cutting
SUP0153,Smith and Sons,2024-12-19,2024-11-06,2024-12-19,0,84,Cutting
SUP0153,Smith and Sons,2026-02-09,2026-01-07,2026-02-09,0,82,Cutting
SUP0153,Smith and Sons,2025-12-07,2025-11-04,2025-12-07,0,83,Cutting
SUP0153,Smith and Sons,2025-11-23,2025-09-25,2025-11-23,0,83,Cutting
SUP0153,Smith and Sons,2026-03-03,2026-01-18,2026-03-03,0,90,Cutting
SUP0153,Smith and Sons,2025-01-11,2024-11-13,2025-01-11,0,99,Cutting
SUP0153,Smith and Sons,2025-08-28,2025-07-28,2025-08-28,0,86,Cutting
SUP0153,Smith and Sons,2025-01-18,2024-12-07,2025-01-18,0,97,Cutting
SUP0153,Smith and Sons,2026-03-22,2026-01-30,2026-03-22,0,100,Cutting
SUP0153,Smith and Sons,2025-05-31,2025-04-07,2025-05-31,0,84,Cutting
SUP0153,Smith and Sons,2025-06-20,2025-05-16,2025-06-20,0,89,Cutting
SUP0153,Smith and Sons,2026-03-12,2026-01-16,2026-03-12,0,92,Cutting
SUP0153,Smith and Sons,2024-10-14,2024-09-10,2024-11-11,28,80,Cutting
SUP0153,Smith and Sons,2025-05-05,2025-04-01,2025-05-05,0,89,Cutting
SUP0153,Smith and Sons,2025-03-16,2025-02-10,2025-03-16,0,98,Cutting
SUP0153,Smith and Sons,2025-09-18,2025-07-28,2025-09-30,12,92,Cutting
SUP0153,Smith and Sons,2026-01-27,2025-12-03,2026-01-27,0,100,Cutting
SUP0153,Smith and Sons,2026-04-03,2026-02-07,2026-04-26,23,98,Cutting
SUP0153,Smith and Sons,2025-04-16,2025-03-13,2025-05-05,19,95,Cutting
SUP0153,Smith and Sons,2026-03-18,2026-01-23,2026-03-18,0,94,Cutting
SUP0153,Smith and Sons,2025-12-04,2025-10-31,2025-12-04,0,93,Cutting
SUP0153,Smith and Sons,2025-04-02,2025-02-14,2025-04-02,0,91,Cutting
SUP0153,Smith and Sons,2025-03-04,2025-01-24,2025-03-09,5,86,Cutting
SUP0153,Smith and Sons,2026-03-08,2026-01-29,2026-04-06,29,84,Cutting
SUP0153,Smith and Sons,2026-03-09,2026-02-03,2026-04-08,30,81,Cutting
SUP0153,Smith and Sons,2025-01-27,2024-12-25,2025-01-27,0,85,Cutting
SUP0153,Smith and Sons,2024-11-30,2024-10-24,2024-11-30,0,88,Cutting
SUP0153,Smith and Sons,2026-02-02,2025-12-29,2026-02-02,0,81,Cutting
SUP0153,Smith and Sons,2025-01-06,2024-11-14,2025-01-06,0,82,Cutting
SUP0153,Smith and Sons,2025-01-18,2024-12-06,2025-01-19,1,93,Cutting
SUP0154,Dixon-Brown,2025-11-22,2025-10-19,2025-12-09,17,100,Sewing
SUP0154,Dixon-Brown,2025-12-16,2025-11-06,2025-12-16,0,85,Sewing
SUP0154,Dixon-Brown,2026-03-28,2026-02-19,2026-03-28,0,89,Sewing
SUP0154,Dixon-Brown,2026-03-02,2026-01-24,2026-03-02,0,80,Sewing
SUP0154,Dixon-Brown,2025-03-29,2025-01-29,2025-04-14,16,98,Sewing
SUP0154,Dixon-Brown,2024-12-28,2024-11-17,2024-12-28,0,89,Sewing
